Date,Year,Month,Day,Category,Product Name,Sales Channel,Payment Method,Price IR,Qty,Discount IR,Revenue IR,Price,Discount,Revenue
27-05-2022,2022,5,Friday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
28-05-2022,2022,5,Saturday,Accessories,Acrylic Frame,Shopee Mall,Credit Card,50000,2,0,100000,2.872077661,0,5.744155322
28-05-2022,2022,5,Saturday,Accessories,Camera Case / Bag,Jakarta Official Store,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
28-05-2022,2022,5,Saturday,Film,Instax Mini Film (20s),Jakarta Official Store,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
28-05-2022,2022,5,Saturday,Accessories,Camera Case / Bag,Surabaya Branch,E-Wallet,150000,5,0,750000,8.616232983,0,43.08116491
28-05-2022,2022,5,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
28-05-2022,2022,5,Saturday,Film,Instax Mini Film (10s),Shopee Mall,Credit Card,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
28-05-2022,2022,5,Saturday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
28-05-2022,2022,5,Saturday,Accessories,Instax Photo Album,Website,Credit Card,75000,2,0,150000,4.308116491,0,8.616232983
29-05-2022,2022,5,Sunday,Accessories,Acrylic Frame,Surabaya Branch,Credit Card,50000,5,0,250000,2.872077661,0,14.3603883
29-05-2022,2022,5,Sunday,Accessories,Camera Case / Bag,Jakarta Official Store,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
29-05-2022,2022,5,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
29-05-2022,2022,5,Sunday,Camera,Instax Mini 11,Website,Paylater,1100000,1,55000,1045000,63.18570854,3.159285427,60.02642311
29-05-2022,2022,5,Sunday,Camera,Instax Mini Evo,Website,E-Wallet,2900000,1,0,2900000,166.5805043,0,166.5805043
29-05-2022,2022,5,Sunday,Accessories,Acrylic Frame,Shopee Mall,Bank Transfer,50000,1,0,50000,2.872077661,0,2.872077661
29-05-2022,2022,5,Sunday,Film,Instax Mini Film (10s),Tokopedia Official,Bank Transfer,95000,4,0,380000,5.456947556,0,21.82779022
29-05-2022,2022,5,Sunday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
29-05-2022,2022,5,Sunday,Accessories,Instax Photo Album,Tokopedia Official,E-Wallet,75000,1,0,75000,4.308116491,0,4.308116491
30-05-2022,2022,5,Monday,Camera,Instax Mini 11,Shopee Mall,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
30-05-2022,2022,5,Monday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,3,0,450000,8.616232983,0,25.84869895
30-05-2022,2022,5,Monday,Camera,Instax Mini Evo,Surabaya Branch,Paylater,2900000,1,0,2900000,166.5805043,0,166.5805043
31-05-2022,2022,5,Tuesday,Accessories,Camera Case / Bag,Tokopedia Official,Credit Card,150000,3,0,450000,8.616232983,0,25.84869895
31-05-2022,2022,5,Tuesday,Accessories,Camera Case / Bag,Jakarta Official Store,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
31-05-2022,2022,5,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
31-05-2022,2022,5,Tuesday,Accessories,Acrylic Frame,Shopee Mall,E-Wallet,50000,2,0,100000,2.872077661,0,5.744155322
01-06-2022,2022,6,Wednesday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
01-06-2022,2022,6,Wednesday,Accessories,Camera Case / Bag,Surabaya Branch,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
01-06-2022,2022,6,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet,95000,4,0,380000,5.456947556,0,21.82779022
01-06-2022,2022,6,Wednesday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,3,0,555000,10.62668735,0,31.88006204
02-06-2022,2022,6,Thursday,Film,Instax Mini Film (20s),Jakarta Official Store,Credit Card,185000,3,0,555000,10.62668735,0,31.88006204
02-06-2022,2022,6,Thursday,Camera,Instax Mini Evo,Tokopedia Official,Credit Card,2900000,1,0,2900000,166.5805043,0,166.5805043
02-06-2022,2022,6,Thursday,Camera,Instax Wide 300,Surabaya Branch,Paylater,1800000,1,0,1800000,103.3947958,0,103.3947958
02-06-2022,2022,6,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,4,0,380000,5.456947556,0,21.82779022
02-06-2022,2022,6,Thursday,Accessories,Acrylic Frame,Surabaya Branch,Bank Transfer,50000,2,0,100000,2.872077661,0,5.744155322
02-06-2022,2022,6,Thursday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
03-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,3,22500,427500,8.616232983,1.292434947,24.556264
03-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
03-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Website,Paylater,150000,4,0,600000,8.616232983,0,34.46493193
03-06-2022,2022,6,Friday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
03-06-2022,2022,6,Friday,Accessories,Acrylic Frame,Website,Credit Card,50000,1,0,50000,2.872077661,0,2.872077661
03-06-2022,2022,6,Friday,Accessories,Acrylic Frame,Shopee Mall,Credit Card,50000,5,12500,237500,2.872077661,0.718019415,13.64236889
04-06-2022,2022,6,Saturday,Camera,Instax Mini 11,Website,Bank Transfer,1100000,1,0,1100000,63.18570854,0,63.18570854
04-06-2022,2022,6,Saturday,Accessories,Instax Photo Album,Shopee Mall,E-Wallet,75000,2,0,150000,4.308116491,0,8.616232983
04-06-2022,2022,6,Saturday,Accessories,Instax Photo Album,Tokopedia Official,Bank Transfer,75000,1,3750,71250,4.308116491,0.215405825,4.092710667
04-06-2022,2022,6,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
04-06-2022,2022,6,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
04-06-2022,2022,6,Saturday,Camera,Instax Square SQ1,Surabaya Branch,Credit Card,1900000,1,0,1900000,109.1389511,0,109.1389511
04-06-2022,2022,6,Saturday,Accessories,Acrylic Frame,Jakarta Official Store,Credit Card,50000,1,0,50000,2.872077661,0,2.872077661
05-06-2022,2022,6,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
05-06-2022,2022,6,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
05-06-2022,2022,6,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
05-06-2022,2022,6,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,3,0,555000,10.62668735,0,31.88006204
05-06-2022,2022,6,Sunday,Film,Instax Square Film (10s),Website,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
05-06-2022,2022,6,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
05-06-2022,2022,6,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,2,0,370000,10.62668735,0,21.25337469
05-06-2022,2022,6,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
05-06-2022,2022,6,Sunday,Accessories,Instax Photo Album,Tokopedia Official,Bank Transfer,75000,3,0,225000,4.308116491,0,12.92434947
05-06-2022,2022,6,Sunday,Camera,Instax Square SQ1,Tokopedia Official,Bank Transfer,1900000,1,0,1900000,109.1389511,0,109.1389511
05-06-2022,2022,6,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,2,0,370000,10.62668735,0,21.25337469
06-06-2022,2022,6,Monday,Camera,Instax Wide 300,Surabaya Branch,Paylater,1800000,1,180000,1620000,103.3947958,10.33947958,93.05531622
06-06-2022,2022,6,Monday,Accessories,Instax Photo Album,Shopee Mall,Paylater,75000,2,7500,142500,4.308116491,0.430811649,8.185421334
06-06-2022,2022,6,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
06-06-2022,2022,6,Monday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
06-06-2022,2022,6,Monday,Accessories,Camera Case / Bag,Tokopedia Official,E-Wallet,150000,2,60000,240000,8.616232983,3.446493193,13.78597277
06-06-2022,2022,6,Monday,Camera,Instax Wide 300,Website,Paylater,1800000,1,90000,1710000,103.3947958,5.16973979,98.22505601
07-06-2022,2022,6,Tuesday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,4,0,740000,10.62668735,0,42.50674938
07-06-2022,2022,6,Tuesday,Camera,Instax Mini 11,Tokopedia Official,Credit Card,1100000,1,0,1100000,63.18570854,0,63.18570854
07-06-2022,2022,6,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
08-06-2022,2022,6,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
08-06-2022,2022,6,Wednesday,Camera,Instax Mini Evo,Surabaya Branch,Bank Transfer,2900000,1,0,2900000,166.5805043,0,166.5805043
08-06-2022,2022,6,Wednesday,Camera,Instax Mini 11,Website,E-Wallet,1100000,1,0,1100000,63.18570854,0,63.18570854
09-06-2022,2022,6,Thursday,Accessories,Camera Case / Bag,Shopee Mall,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
09-06-2022,2022,6,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
09-06-2022,2022,6,Thursday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,5,0,750000,8.616232983,0,43.08116491
09-06-2022,2022,6,Thursday,Film,Instax Mini Film (10s),Website,E-Wallet,95000,4,0,380000,5.456947556,0,21.82779022
09-06-2022,2022,6,Thursday,Film,Instax Mini Film (20s),Tokopedia Official,Credit Card,185000,4,0,740000,10.62668735,0,42.50674938
10-06-2022,2022,6,Friday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
10-06-2022,2022,6,Friday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
10-06-2022,2022,6,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,1,0,185000,10.62668735,0,10.62668735
10-06-2022,2022,6,Friday,Accessories,Instax Photo Album,Tokopedia Official,Bank Transfer,75000,2,0,150000,4.308116491,0,8.616232983
10-06-2022,2022,6,Friday,Accessories,Camera Case / Bag,Website,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
10-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
10-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
10-06-2022,2022,6,Friday,Accessories,Camera Case / Bag,Website,Credit Card,150000,3,0,450000,8.616232983,0,25.84869895
10-06-2022,2022,6,Friday,Camera,Instax Square SQ1,Surabaya Branch,Credit Card,1900000,1,0,1900000,109.1389511,0,109.1389511
10-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
10-06-2022,2022,6,Friday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,3,0,285000,5.456947556,0,16.37084267
10-06-2022,2022,6,Friday,Accessories,Acrylic Frame,Tokopedia Official,Credit Card,50000,3,0,150000,2.872077661,0,8.616232983
11-06-2022,2022,6,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
11-06-2022,2022,6,Saturday,Camera,Instax Wide 300,Surabaya Branch,Bank Transfer,1800000,1,0,1800000,103.3947958,0,103.3947958
11-06-2022,2022,6,Saturday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
11-06-2022,2022,6,Saturday,Film,Instax Mini Film (20s),Website,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
11-06-2022,2022,6,Saturday,Film,Instax Square Film (10s),Jakarta Official Store,Credit Card,150000,3,0,450000,8.616232983,0,25.84869895
11-06-2022,2022,6,Saturday,Accessories,Instax Photo Album,Shopee Mall,Bank Transfer,75000,1,0,75000,4.308116491,0,4.308116491
11-06-2022,2022,6,Saturday,Accessories,Instax Photo Album,Website,Paylater,75000,1,0,75000,4.308116491,0,4.308116491
12-06-2022,2022,6,Sunday,Camera,Instax Wide 300,Website,Credit Card,1800000,1,0,1800000,103.3947958,0,103.3947958
12-06-2022,2022,6,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
12-06-2022,2022,6,Sunday,Accessories,Acrylic Frame,Surabaya Branch,Credit Card,50000,1,0,50000,2.872077661,0,2.872077661
12-06-2022,2022,6,Sunday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
12-06-2022,2022,6,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
12-06-2022,2022,6,Sunday,Camera,Instax Wide 300,Website,Paylater,1800000,1,0,1800000,103.3947958,0,103.3947958
13-06-2022,2022,6,Monday,Film,Instax Mini Film (10s),Tokopedia Official,Bank Transfer,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
13-06-2022,2022,6,Monday,Film,Instax Square Film (10s),Website,E-Wallet,150000,5,0,750000,8.616232983,0,43.08116491
13-06-2022,2022,6,Monday,Film,Instax Square Film (10s),Tokopedia Official,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
13-06-2022,2022,6,Monday,Accessories,Instax Photo Album,Jakarta Official Store,E-Wallet,75000,1,0,75000,4.308116491,0,4.308116491
13-06-2022,2022,6,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
13-06-2022,2022,6,Monday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet,150000,5,0,750000,8.616232983,0,43.08116491
14-06-2022,2022,6,Tuesday,Accessories,Instax Photo Album,Tokopedia Official,Bank Transfer,75000,3,0,225000,4.308116491,0,12.92434947
14-06-2022,2022,6,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
14-06-2022,2022,6,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,2,0,190000,5.456947556,0,10.91389511
14-06-2022,2022,6,Tuesday,Accessories,Acrylic Frame,Tokopedia Official,Bank Transfer,50000,1,0,50000,2.872077661,0,2.872077661
14-06-2022,2022,6,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
15-06-2022,2022,6,Wednesday,Film,Instax Mini Film (20s),Website,E-Wallet,185000,5,0,925000,10.62668735,0,53.13343673
15-06-2022,2022,6,Wednesday,Camera,Instax Square SQ1,Tokopedia Official,Bank Transfer,1900000,1,0,1900000,109.1389511,0,109.1389511
15-06-2022,2022,6,Wednesday,Film,Instax Square Film (10s),Website,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
15-06-2022,2022,6,Wednesday,Accessories,Camera Case / Bag,Jakarta Official Store,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
15-06-2022,2022,6,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
15-06-2022,2022,6,Wednesday,Accessories,Camera Case / Bag,Website,Paylater,150000,4,0,600000,8.616232983,0,34.46493193
16-06-2022,2022,6,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
16-06-2022,2022,6,Thursday,Accessories,Acrylic Frame,Shopee Mall,Credit Card,50000,2,0,100000,2.872077661,0,5.744155322
16-06-2022,2022,6,Thursday,Camera,Instax Wide 300,Shopee Mall,Bank Transfer,1800000,1,90000,1710000,103.3947958,5.16973979,98.22505601
16-06-2022,2022,6,Thursday,Camera,Instax Square SQ1,Shopee Mall,E-Wallet,1900000,1,0,1900000,109.1389511,0,109.1389511
17-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
17-06-2022,2022,6,Friday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
17-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
17-06-2022,2022,6,Friday,Film,Instax Square Film (10s),Tokopedia Official,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
17-06-2022,2022,6,Friday,Camera,Instax Wide 300,Shopee Mall,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
17-06-2022,2022,6,Friday,Film,Instax Mini Film (20s),Website,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
17-06-2022,2022,6,Friday,Accessories,Instax Photo Album,Jakarta Official Store,Credit Card,75000,3,0,225000,4.308116491,0,12.92434947
17-06-2022,2022,6,Friday,Film,Instax Mini Film (20s),Website,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
17-06-2022,2022,6,Friday,Accessories,Instax Photo Album,Shopee Mall,Paylater,75000,2,0,150000,4.308116491,0,8.616232983
17-06-2022,2022,6,Friday,Accessories,Camera Case / Bag,Website,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
18-06-2022,2022,6,Saturday,Camera,Instax Mini Evo,Jakarta Official Store,Bank Transfer,2900000,1,0,2900000,166.5805043,0,166.5805043
18-06-2022,2022,6,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
18-06-2022,2022,6,Saturday,Camera,Instax Mini 11,Surabaya Branch,Credit Card,1100000,2,0,2200000,63.18570854,0,126.3714171
18-06-2022,2022,6,Saturday,Accessories,Camera Case / Bag,Shopee Mall,E-Wallet,150000,4,0,600000,8.616232983,0,34.46493193
18-06-2022,2022,6,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
18-06-2022,2022,6,Saturday,Camera,Instax Mini Evo,Shopee Mall,Paylater,2900000,1,0,2900000,166.5805043,0,166.5805043
18-06-2022,2022,6,Saturday,Film,Instax Square Film (10s),Website,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
18-06-2022,2022,6,Saturday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
18-06-2022,2022,6,Saturday,Camera,Instax Square SQ1,Tokopedia Official,E-Wallet,1900000,1,0,1900000,109.1389511,0,109.1389511
19-06-2022,2022,6,Sunday,Accessories,Acrylic Frame,Surabaya Branch,Paylater,50000,2,0,100000,2.872077661,0,5.744155322
19-06-2022,2022,6,Sunday,Camera,Instax Wide 300,Tokopedia Official,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
19-06-2022,2022,6,Sunday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet,185000,3,0,555000,10.62668735,0,31.88006204
19-06-2022,2022,6,Sunday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
19-06-2022,2022,6,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Bank Transfer,150000,2,15000,285000,8.616232983,0.861623298,16.37084267
19-06-2022,2022,6,Sunday,Accessories,Acrylic Frame,Tokopedia Official,Bank Transfer,50000,2,0,100000,2.872077661,0,5.744155322
19-06-2022,2022,6,Sunday,Accessories,Instax Photo Album,Website,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
19-06-2022,2022,6,Sunday,Camera,Instax Square SQ1,Jakarta Official Store,Paylater,1900000,2,0,3800000,109.1389511,0,218.2779022
19-06-2022,2022,6,Sunday,Accessories,Acrylic Frame,Shopee Mall,Credit Card,50000,1,0,50000,2.872077661,0,2.872077661
19-06-2022,2022,6,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
19-06-2022,2022,6,Sunday,Accessories,Instax Photo Album,Tokopedia Official,Paylater,75000,3,0,225000,4.308116491,0,12.92434947
20-06-2022,2022,6,Monday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
20-06-2022,2022,6,Monday,Film,Instax Mini Film (10s),Surabaya Branch,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
20-06-2022,2022,6,Monday,Accessories,Acrylic Frame,Jakarta Official Store,Credit Card,50000,3,0,150000,2.872077661,0,8.616232983
20-06-2022,2022,6,Monday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
20-06-2022,2022,6,Monday,Camera,Instax Mini 11,Surabaya Branch,Paylater,1100000,1,0,1100000,63.18570854,0,63.18570854
20-06-2022,2022,6,Monday,Film,Instax Mini Film (20s),Website,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
